GPSWeek [weeks];GPSSecondsOfWeek [s];Longitude (GT Lon) [deg];Longitude Cov (GT Lon) [deg];Latitude (GT Lat) [deg];Latitude Cov (GT Lat) [deg];Height above ellipsoid (GT Height) [m];Height above ellipsoid Cov (GT Height) [m];Heading (0° = East, counterclockwise) - (GT Heading) [rad];Heading Cov (0° = East, counterclockwise) - (GT Heading) [rad];Acceleration (GT Acceleration) [ms^2];Acceleration Cov (GT Acceleration) [ms^2];Velocity (GT Velocity) [m/s];Velocity Cov (GT Velocity) [m/s];Yaw-Rate (GT Yaw-rate) [rad/s];Yaw-Rate Cov (GT Yaw-rate) [rad/s];Measurement time of week (rcvTow) [s];GPS week number (week) [weeks];GPS leap seconds (leapS) [s];Number of measurements to follow (numMeas) [];Receiver tracking status (recStat) [];Pseudorange measurement (prMes) [m];Carrier phase measurement (cpMes) [cycles];Doppler measurement (doMes) [Hz];GNSS identifier (gnssId) [];Satellite identifier (svId) [];Frequency slot - only Glonass (freqId) [];Carrier phase locktime counter (locktime) [ms];Carrier-to-noise density ratio (cno) [dbHz];Estimated pseudorange measurement standard deviation (prStdev) [m];Estimated carrier phase measurement standard deviation (cpStdev) [cycles];Estimated Doppler measurement standard deviation (doStdev) [Hz];Tracking status (trkStat) [];NLOS (0 == no, 1 == yes, # == No Information);Elevation;Azimuth
1900;126785.49999996912;13.3736546568508;0.0011912109325928;52.5092100481192;0.0031109224178337;77.4038654225878;0.0013447918793216;0.121461171893316;2.34627332541857e-06;1.22685913507303;0.0164843867522983;0.882185107067926;0.0003077570601523;-0.0040020506468749;2.61325074918555e-06;126785.499999969;1900;17;15;1;22745451.4826123;121587494.232055;-2457.768;Glonass;1;8;0;25;5.12;0.06;2.048;1;0;17.794020590641605;281.2179730546121
1900;126785.49999996912;13.3736546568508;0.0011912109325928;52.5092100481192;0.0031109224178337;77.4038654225878;0.0013447918793216;0.121461171893316;2.34627332541857e-06;1.22685913507303;0.0164843867522983;0.882185107067926;0.0003077570601523;-0.0040020506468749;2.61325074918555e-06;126785.499999969;1900;17;15;1;19091775.6065112;101769940.274186;8.35498;Glonass;10;0;64500;39;0.64;0.004;0.256;15;0;76.38843160069489;55.12462222432066
1900;126785.49999996912;13.3736546568508;0.0011912109325928;52.5092100481192;0.0031109224178337;77.4038654225878;0.0013447918793216;0.121461171893316;2.34627332541857e-06;1.22685913507303;0.0164843867522983;0.882185107067926;0.0003077570601523;-0.0040020506468749;2.61325074918555e-06;126785.499999969;1900;17;15;1;22555507.2284578;120699139.498317;4777.256;Glonass;21;11;400;30;5.12;0.016;2.048;3;1;18.880511197970637;182.073289609083
1900;126785.49999996912;13.3736546568508;0.0011912109325928;52.5092100481192;0.0031109224178337;77.4038654225878;0.0013447918793216;0.121461171893316;2.34627332541857e-06;1.22685913507303;0.0164843867522983;0.882185107067926;0.0003077570601523;-0.0040020506468749;2.61325074918555e-06;126785.499999969;1900;17;15;1;20851094.5139626;111539340.274977;-2352.576;Glonass;19;10;3880;38;1.28;0.008;0.512;3;0;40.105137989891176;41.59505025856981
1900;126785.49999996912;13.3736546568508;0.0011912109325928;52.5092100481192;0.0031109224178337;77.4038654225878;0.0013447918793216;0.121461171893316;2.34627332541857e-06;1.22685913507303;0.0164843867522983;0.882185107067926;0.0003077570601523;-0.0040020506468749;2.61325074918555e-06;126785.499999969;1900;17;15;1;22606090.6230381;118795794.556239;1510.405;GPS;14;0;3940;46;1.28;0.004;0.128;3;0;32.96965350536694;301.5021892486693
1900;126785.49999996912;13.3736546568508;0.0011912109325928;52.5092100481192;0.0031109224178337;77.4038654225878;0.0013447918793216;0.121461171893316;2.34627332541857e-06;1.22685913507303;0.0164843867522983;0.882185107067926;0.0003077570601523;-0.0040020506468749;2.61325074918555e-06;126785.499999969;1900;17;15;1;20938540.7005081;111889214.612399;3351.422;Glonass;11;7;400;34;2.56;0.024;1.024;3;0;;
1900;126785.49999996912;13.3736546568508;0.0011912109325928;52.5092100481192;0.0031109224178337;77.4038654225878;0.0013447918793216;0.121461171893316;2.34627332541857e-06;1.22685913507303;0.0164843867522983;0.882185107067926;0.0003077570601523;-0.0040020506468749;2.61325074918555e-06;126785.499999969;1900;17;15;1;22815551.955897;119896526.336052;1021.705;GPS;6;0;13500;47;0.32;0.004;0.128;3;0;27.568662728153402;74.60325603444534
1900;126785.49999996912;13.3736546568508;0.0011912109325928;52.5092100481192;0.0031109224178337;77.4038654225878;0.0013447918793216;0.121461171893316;2.34627332541857e-06;1.22685913507303;0.0164843867522983;0.882185107067926;0.0003077570601523;-0.0040020506468749;2.61325074918555e-06;126785.499999969;1900;17;15;1;21326963.203827;112073947.67536;-2277.421;GPS;24;0;0;31;5.12;0.06;2.048;1;1;49.34547889560153;146.50323860519177
1900;126785.49999996912;13.3736546568508;0.0011912109325928;52.5092100481192;0.0031109224178337;77.4038654225878;0.0013447918793216;0.121461171893316;2.34627332541857e-06;1.22685913507303;0.0164843867522983;0.882185107067926;0.0003077570601523;-0.0040020506468749;2.61325074918555e-06;126785.499999969;1900;17;15;1;25164266.5995638;132239113.059839;-3152.078;GPS;17;0;0;26;5.12;0.06;2.048;1;1;6.742130484354141;41.40959581374818
1900;126785.49999996912;13.3736546568508;0.0011912109325928;52.5092100481192;0.0031109224178337;77.4038654225878;0.0013447918793216;0.121461171893316;2.34627332541857e-06;1.22685913507303;0.0164843867522983;0.882185107067926;0.0003077570601523;-0.0040020506468749;2.61325074918555e-06;126785.499999969;1900;17;15;1;21175773.9327481;111279441.222566;2471.261;GPS;25;0;5180;47;1.28;0.008;0.512;3;0;49.21685760546556;268.12411583822734
1900;126785.49999996912;13.3736546568508;0.0011912109325928;52.5092100481192;0.0031109224178337;77.4038654225878;0.0013447918793216;0.121461171893316;2.34627332541857e-06;1.22685913507303;0.0164843867522983;0.882185107067926;0.0003077570601523;-0.0040020506468749;2.61325074918555e-06;126785.499999969;1900;17;15;1;23744592.4131685;124778675.04834;4094.925;GPS;29;0;0;38;81.92;0.06;32.768;1;1;15.62624511433375;205.29909304554496
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;19829485.5595061;104204656.809078;150.6094;GPS;12;0;64500;50;0.32;0.004;0.128;15;0;85.17051248451867;351.8721470960354
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;19726608.7576587;105487058.08915;2104.974;Glonass;20;9;0;23;20.48;0.06;8.192;1;0;59.29364657819034;136.26484936306366
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;22659735.7508593;120916691.223192;1148.766;Glonass;2;3;0;29;5.12;0.06;1.024;1;1;18.032103120954503;337.64360513711114
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;22217582.7663417;116754182.11183;536.9773;GPS;32;0;2020;42;2.56;0.016;1.024;3;0;35.56899854200406;289.35738096883006
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;22745545.5785489;121587997.360609;-2451.632;Glonass;1;8;100;31;5.12;0.028;2.048;3;0;17.79297094318406;281.21656888880295
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;19091775.3229452;101769938.173313;10.21533;Glonass;10;0;64500;39;0.64;0.004;0.256;15;0;76.3878834148082;55.13252292306191
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;22555328.6298418;120698161.767503;4781.218;Glonass;21;11;0;24;10.24;0.06;4.096;1;0;18.88226360979285;182.0734325721837
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;20851180.2861454;111539810.193291;-2349.103;Glonass;19;10;4080;37;2.56;0.008;0.512;3;0;40.10376935719901;41.59369109156779
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;22606032.5879765;118795492.687134;1509.498;GPS;14;0;4140;45;1.28;0.004;0.256;3;0;32.97018080775393;301.50065146007324
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;20938416.1364913;111888544.975838;3348.894;Glonass;11;7;600;31;5.12;0.028;1.024;3;0;;
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;22815513.0724493;119896321.964519;1022.441;GPS;6;0;13700;48;0.32;0.004;0.128;3;0;27.569001973496984;74.60164797645245
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;21327050.7821073;112074407.638833;-2276.34;GPS;24;0;0;31;5.12;0.06;2.048;1;1;49.3438871137242;146.50361582965348
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;25164380.8461394;132239712.975377;-3147.112;GPS;17;0;60;26;5.12;0.028;2.048;3;1;6.740855886024745;41.40959101886119
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;21175679.9807758;111278947.39571;2468.761;GPS;25;0;5380;44;1.28;0.008;0.512;3;0;49.21829265646938;268.12515434183035
1900;126785.6999999691;13.373657620353;0.0011788143836437;52.5092103078153;0.0030580546644718;77.4030741485767;0.0013407696119342;0.120505927021441;2.31060771763363e-06;1.55300327877922;0.0164841123323359;1.16414967869059;0.0003072311108497;-0.0036955387461148;2.61339901850503e-06;126785.699999969;1900;17;15;1;23744439.6888628;124777872.13526;4094.434;GPS;29;0;0;39;40.96;0.06;8.192;1;1;15.627708374872324;205.2993906305537
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;19829479.6351571;104204626.765973;149.7673;GPS;12;0;64500;49;0.32;0.004;0.128;15;0;85.17035820630423;351.89127797064657
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;19726529.8346864;105486636.095584;2104.974;Glonass;20;9;0;23;20.48;0.06;8.192;1;0;59.29522042566762;136.2624722431816
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;22659697.7660978;120916488.544523;1151.708;Glonass;2;3;0;27;5.12;0.06;2.048;1;1;18.03243142625282;337.641981262908
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;22217562.1663597;116754074.312069;535.7971;GPS;32;0;2220;42;2.56;0.016;1.024;3;0;35.56912499033763;289.35558299892847
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;22745638.0079897;121588492.003565;-2442.212;Glonass;1;8;0;26;5.12;0.06;2.048;1;0;17.791920782590314;281.21516528161436
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;19091774.9085025;101769936.033761;11.02197;Glonass;10;0;64500;39;1.28;0.008;0.512;15;0;76.3873355512249;55.140422404346566
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;22555149.3506673;120697202.155469;4776.232;Glonass;21;11;0;24;10.24;0.06;4.096;1;0;18.884015975548927;182.07357643130013
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;20851270.6651856;111540280.06018;-2349.097;Glonass;19;10;4280;39;1.28;0.008;0.512;3;0;40.102401082375096;41.59233225123256
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;22605976.0579961;118795190.967059;1508.295;GPS;14;0;4340;46;1.28;0.004;0.256;3;0;32.970707630037346;301.4991139524206
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;20938287.838128;111887875.30269;3347.217;Glonass;11;7;800;34;2.56;0.028;1.024;3;0;;
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;22815473.8836228;119896117.287651;1023.743;GPS;6;0;13900;47;0.32;0.004;0.128;3;0;27.569341672787044;74.60004042879058
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;21327136.2532738;112074857.268716;-2279.75;GPS;24;0;0;30;5.12;0.06;2.048;1;1;49.34229560554374;146.50399430710524
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;25164497.9850885;132240342.555884;-3147.725;GPS;17;0;260;26;5.12;0.028;2.048;3;1;6.739581630177337;41.40958673180734
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;21175586.1640427;111278453.581449;2468.439;GPS;25;0;5580;47;0.64;0.008;0.256;3;0;49.219727150860635;268.1261934170228
1900;126785.8999999691;13.3736613340208;0.0011545135796747;52.509210606908;0.0031267505747806;77.4022169918753;0.0013368656786813;0.119860780905583;2.27417785921295e-06;1.83249878502102;0.0164838996310263;1.50617061297817;0.0003068526112424;-0.0026470639182321;2.61356108072834e-06;126785.899999969;1900;17;15;1;23744314.8543677;124777216.212308;4098.633;GPS;29;0;0;39;40.96;0.06;8.192;1;1;15.62917139684919;205.2996890431962
1900;126786.0999999691;13.3736663019679;0.0011458420839902;52.5092110093988;0.0030968027498879;77.4012930640019;0.0013330835601959;0.119478090207849;2.23704288841846e-06;2.05510181287536;0.0164834422091343;1.8982367515564;0.0003066084103851;-0.000692492549625;2.61373625178041e-06;126786.099999969;1900;17;15;1;19829473.8067844;104204596.745999;150.165;GPS;12;0;64500;50;0.32;0.004;0.128;15;0;85.17020343137906;351.9103966125279
1900;126786.0999999691;13.3736663019679;0.0011458420839902;52.5092110093988;0.0030968027498879;77.4012930640019;0.0013330835601959;0.119478090207849;2.23704288841846e-06;2.05510181287536;0.0164834422091343;1.8982367515564;0.0003066084103851;-0.000692492549625;2.61373625178041e-06;126786.099999969;1900;17;15;1;19726451.7144241;105486217.753816;2099.665;Glonass;20;9;0;23;20.48;0.06;8.192;1;0;59.29679478715835;136.26009728201416
1900;126786.0999999691;13.3736663019679;0.0011458420839902;52.5092110093988;0.0030968027498879;77.4012930640019;0.0013330835601959;0.119478090207849;2.23704288841846e-06;2.05510181287536;0.0164834422091343;1.8982367515564;0.0003066084103851;-0.000692492549625;2.61373625178041e-06;126786.099999969;1900;17;15;1;22659652.696548;120916247.996286;1148.859;Glonass;2;3;0;27;10.24;0.028;4.096;1;1;18.032759454309833;337.64035789885924
